company;name;avg_review;num_review;price;food_advice;country;region;wine_type;year;light_struct;dry_sweet;flat_acidic;notes
Villa Russiz;Sauvignon;3.7;90;16.93;Pasta / Seafood / Hard and aged cheese;Italy;Collio;Sauvignon Blanc;2017.0;60.0;22.0;54.0;fruit tree/citrus/herbaceous
Corte Sermana;Lugana Cromalgo;3.9;25;11.58;Pasta / Seafood / Hard and aged cheese;Italy;Lugana;Trebbiano;2018.0;61.0;23.0;48.0;citrus/fruit tree/tropical note
Quantico;Etna Bianco;4.0;66;17.0;Seafood / Vegetarian / Appetizers and snacks;Italy;Etna;Miscela;2017.0;62.0;0.0;36.0;herbaceous/citrus/fruit tree
Enzo Boglietti;Langhe Chardonnay;3.8;75;11.32;Pasta / Seafood / Hard and aged cheese;Italy;Langhe;Chardonnay;2018.0;60.0;20.0;52.0;citrus/wood/tropical note
Monte Tondo;Foscarin Slavinus Soave Superiore Classico;3.9;67;17.98;Seafood / Vegetarian / Appetizers and snacks;Italy;Soave Superiore Classico;Garganega;2017.0;36.0;5.0;57.0;wood/fruit tree/herbaceous
Testalonga;Bianco Testalonga;3.8;34;21.9;Pasta / Seafood / Hard and aged cheese;Italy;Dolceacqua;Vermentino;2018.0;63.0;21.0;49.0;citrus/herbaceous/wood
Baglio del Cristo di Campobello;C'D'C (CDC) Bianco;3.8;107;10.38;Seafood / Vegetarian / Appetizers and snacks;Italy;Terre Siciliane;Inzolia;2020.0;58.0;7.0;42.0;fruit tree/citrus/herbaceous
Livio Felluga;Sauvignon;4.1;279;17.0;Pasta / Seafood / Hard and aged cheese;Italy;Colli Orientali del Friuli;Sauvignon Blanc;2020.0;59.0;25.0;52.0;citrus/tropical note/fruit tree
Pojer e Sandri;Palai Müller Thurgau Dolomiti;3.9;87;11.4;Seafood / Spicy foods / Vegetarian;Italy;Vigneti delle Dolomiti;Müller-Thurgau;2019.0;42.0;12.0;44.0;citrus/fruit tree/herbaceous
Monchiero Carbone;Tamardì Langhe Bianco;3.8;33;15.6;Pasta / Seafood / Hard and aged cheese;Italy;Langhe;Miscela;2019.0;61.0;23.0;45.0;citrus/fruit tree/tropical note
Roagna;Derthona Montemarzino;4.2;34;99.0;Pasta / Seafood / Hard and aged cheese;Italy;Piemonte;Timorasso;2018.0;63.0;23.0;53.0;herbaceous/citrus/fruit tree
Cenatiempo;Forastera;3.9;40;17.5;Seafood / Vegetarian / Appetizers and snacks;Italy;Ischia;Forastera;2019.0;63.0;6.0;33.0;fruit tree/citrus/herbaceous
Tenuta Ulisse;Passerina (Unico);4.0;103;11.5;Pasta / Vegetarian / Appetizers and snacks;Italy;Terre di Chieti;Passerina;2020.0;41.0;20.0;65.0;fruit tree/citrus/herbaceous
Coroncino;Il Coroncino;3.8;32;16.0;Pasta / Vegetarian / Appetizers and snacks;Italy;Verdicchio dei Castelli di Jesi;Verdicchio;2020.0;52.0;31.0;63.0;fruit tree/herbaceous/yeasts
Bottega Vinai;Sauvignon Blanc;3.9;99;8.5;Pasta / Seafood / Hard and aged cheese;Italy;Trentino-Alto Adige;Sauvignon Blanc;2020.0;49.0;27.0;47.0;citrus/fruit tree/tropical note
Casal Farneto;Cimaio Bianco;4.1;76;14.98;Pasta / Vegetarian / Appetizers and snacks;Italy;Marche;Verdicchio;2016.0;56.0;45.0;57.0;aged note/herbaceous/fruit tree
Capichera;Vign’angena Vermentino di Gallura;4.1;143;43.0;Seafood / Vegetarian / Appetizers and snacks;Italy;Vermentino di Gallura;Vermentino;2020.0;61.0;15.0;39.0;fruit tree/herbaceous/citrus
Cantina Bolzano / Kellerei Bozen;Sauvignon Blanc Mock;3.9;135;14.5;Pasta / Seafood / Hard and aged cheese;Italy;Südtirol - Alto Adige;Sauvignon Blanc;2020.0;58.0;21.0;56.0;citrus/herbaceous/tropical note
Ziobaffa;Pinot Grigio;4.0;638;9.0;Seafood / Vegetarian / Appetizers and snacks;Italy;Terre Siciliane;Pinot Gris;2020.0;47.0;12.0;49.0;fruit tree/citrus/herbaceous
Kettmeir;Gewürztraminer;3.9;127;16.35;Pork / Fatty fish (salmon, tuna, etc.) / Spicy foods;Italy;Südtirol - Alto Adige;Gewürztraminer;2019.0;65.0;36.0;29.0;fruit tree/tropical note/citrus
Russolo Rino;Mussignaz Müller Thurgau;4.0;50;12.88;Seafood / Spicy foods / Vegetarian;Italy;Friuli-Venezia Giulia;Müller-Thurgau;2018.0;30.0;19.0;25.0;fruit tree/herbaceous/yeasts
Villa Job;Piantagrane;4.0;28;16.0;Seafood / Vegetarian / Mushrooms;Italy;Friuli;Pinot Gris;2020.0;48.0;17.0;47.0;citrus/fruit tree/tropical note
Cà Maiol;Fabio Contato Lugana Riserva;4.1;86;23.18;Pasta / Seafood / Hard and aged cheese;Italy;Lombardia;Trebbiano;2017.0;62.0;26.0;48.0;wood/herbaceous/fruit tree
Cotarella;Soente;3.7;125;13.5;Pasta / Vegetarian / Appetizers and snacks;Italy;Lazio;Viognier;2019.0;48.0;23.0;60.0;fruit tree/herbaceous/yeasts
Villa Sparina;Monterotondo;4.2;43;53.5;Pasta / Seafood / Hard and aged cheese;Italy;Piemonte;Cortese;2017.0;64.0;20.0;52.0;fruit tree/wood/herbaceous
Livio Felluga;Pinot Grigio;4.1;430;17.43;Seafood / Vegetarian / Mushrooms;Italy;Colli Orientali del Friuli;Pinot Grigio;2020.0;43.0;14.0;42.0;fruit tree/herbaceous/citrus
Tormaresca;Chardonnay Puglia;3.8;66;6.9;Seafood / Vegetarian / Appetizers and snacks;Italy;Puglia;Chardonnay;2021.0;59.0;5.0;37.0;fruit tree/citrus/wood
Le Morette;Lugana Riserva;4.1;67;16.0;Pasta / Seafood / Hard and aged cheese;Italy;Lugana;Trebbiano;2017.0;59.0;33.0;47.0;wood/fruit tree/aged note
Mora & Memo;Tino Sur Lie Isola dei Nuraghi;4.0;30;16.0;Seafood / Vegetarian / Appetizers and snacks;Italy;Isola dei Nuraghi;Vermentino;2017.0;60.0;15.0;27.0;fruit tree/citrus/vegetale
Gulfi;Valcanzjria Bianco;3.6;174;12.51;Seafood / Vegetarian / Appetizers and snacks;Italy;Terre Siciliane;Miscela;2019.0;59.0;5.0;39.0;herbaceous/citrus/fruit tree
Planeta;Allemanda;3.7;94;10.7;Seafood / Vegetarian / Appetizers and snacks;Italy;Moscato di Noto;Moscato Bianco;2020.0;58.0;9.0;36.0;fruit tree/citrus/Floreale
J. Hofstätter;de Vite;3.9;151;10.85;Pasta / Seafood / Hard and aged cheese;Italy;Vigneti delle Dolomiti;Müller-Thurgau;2020.0;58.0;24.0;51.0;fruit tree/citrus/tropical note
Muri-Gries;Gewürztraminer Südtirol;4.0;91;14.1;Pork / Fatty fish (salmon, tuna, etc.) / Spicy foods;Italy;Südtirol - Alto Adige;Gewürztraminer;2018.0;66.0;36.0;26.0;tropical note/fruit tree/Floreale
Tenuta di Corte Giacobbe;Pinot Grigio delle Venezie;4.1;254;9.99;Seafood / Vegetarian / Mushrooms;Italy;delle Venezie;Pinot Grigio;2020.0;42.0;12.0;45.0;fruit tree/citrus/herbaceous
Baron Di Pauli;Exil;4.1;27;14.75;Pork / Fatty fish (salmon, tuna, etc.) / Spicy foods;Italy;Südtirol - Alto Adige;Gewürztraminer;2019.0;60.0;36.0;32.0;
Kellerei Eisacktal - Cantina Valle Isarco;Sabiona Kerner;4.2;34;33.83;Pasta / Seafood / Hard and aged cheese;Italy;Südtirol - Alto Adige;Kerner;2018.0;66.0;21.0;59.0;citrus/fruit tree/herbaceous
Ansitz Dolomytos;Dolomytos Bianco;4.2;78;43.9;Pasta / Seafood / Hard and aged cheese;Italy;Trentino-Alto Adige;Miscela;2015.0;70.0;23.0;50.0;herbaceous/citrus/fruit tree
Tiefenbrunner;Müller Thurgau;4.0;34;10.9;Seafood / Spicy foods / Vegetarian;Italy;Südtirol - Alto Adige;Müller-Thurgau;2020.0;31.0;16.0;34.0;fruit tree/citrus/herbaceous
Kellerei Meran;Mervin Sauvignon;4.0;27;22.0;Pasta / Seafood / Hard and aged cheese;Italy;Trentino-Alto Adige;Sauvignon Blanc;2017.0;69.0;30.0;51.0;vegetale/black berries/fruit tree
Bucci;Bucci Verdicchio dei Castelli di Jesi Classico Superiore;3.7;610;51.5;Pasta / Vegetarian / Appetizers and snacks;Italy;Verdicchio dei Castelli di Jesi;Verdicchio;2017.0;46.0;20.0;66.0;citrus/fruit tree/herbaceous
Ornellaia;Poggio alle Gazze;4.2;515;52.98;Pasta / Vegetarian / Appetizers and snacks;Italy;Toscana;Miscela;2017.0;45.0;23.0;65.0;fruit tree/citrus/herbaceous
Cesconi;Nosiola;3.8;57;16.7;Pasta / Seafood / Hard and aged cheese;Italy;Vigneti delle Dolomiti;Nosiola;2019.0;60.0;18.0;55.0;fruit tree/herbaceous/wood
La Tunella;Biancosesto;4.2;162;19.9;Pasta / Seafood / Hard and aged cheese;Italy;Colli Orientali del Friuli;Miscela;2018.0;59.0;22.0;50.0;fruit tree/citrus/herbaceous
Poggio le Volpi;Donnaluce;4.1;259;15.7;Pasta / Vegetarian / Appetizers and snacks;Italy;Lazio;Miscela;2020.0;49.0;37.0;61.0;fruit tree/tropical note/citrus
Terlan (Terlano);Cuvée Terlaner (Classico);4.1;1012;25.0;Pasta / Seafood / Hard and aged cheese;Italy;Südtirol - Alto Adige;Miscela;2020.0;60.0;21.0;53.0;fruit tree/citrus/herbaceous
Kellerei St. Pauls;Gfill Sauvignon;3.8;133;11.8;Pasta / Seafood / Hard and aged cheese;Italy;Südtirol - Alto Adige;Sauvignon Blanc;2017.0;59.0;25.0;49.0;citrus/tropical note/fruit tree
Villa Rinaldi;Domus Chardonnay - Sauvignon;4.2;29;48.0;Pasta / Seafood / Hard and aged cheese;Italy;Veneto;Miscela;2017.0;55.0;32.0;43.0;
Tenuta di Fiorano;Bianco;4.0;33;32.8;Pasta / Vegetarian / Appetizers and snacks;Italy;Lazio;Miscela;2017.0;54.0;27.0;57.0;fruit tree/herbaceous/wood
Tani;Meoru Vermentino di Gallura;3.8;28;8.9;Seafood / Vegetarian / Appetizers and snacks;Italy;Vermentino di Gallura;Vermentino;2020.0;55.0;9.0;47.0;citrus/fruit tree/Floreale
Gaja;Gaia & Rey Langhe;4.5;344;345.0;Pasta / Seafood / Hard and aged cheese;Italy;Langhe;Chardonnay;2008.0;63.0;29.0;48.0;wood/fruit tree/herbaceous
Köfererhof;Kerner;4.0;293;16.5;Pasta / Seafood / Hard and aged cheese;Italy;Valle Isarco;Kerner;2019.0;61.0;23.0;56.0;fruit tree/citrus/herbaceous
Fontezoppa;Ribona Colli Maceratesi;3.8;35;21.65;Pasta / Vegetarian / Appetizers and snacks;Italy;Colli Maceratesi;Macertino;2018.0;45.0;25.0;68.0;tropical note/fruit tree/herbaceous
Abbazia di Novacella (Stiftskellerei Neustift);Grüner Veltliner;3.7;115;12.38;Pasta / Seafood / Hard and aged cheese;Italy;Südtirol - Alto Adige;Grüner Veltliner;2019.0;57.0;26.0;56.0;fruit tree/citrus/herbaceous
Bertani;Le Quaiare Lugana;3.7;111;12.4;Pasta / Seafood / Hard and aged cheese;Italy;Lugana;Verdicchio;2020.0;56.0;22.0;50.0;fruit tree/citrus/herbaceous
Bacchereto;Terre a Mano Sassocarlo Bianco;4.0;96;34.22;Pasta / Vegetarian / Appetizers and snacks;Italy;Toscana;Miscela;2018.0;51.0;23.0;58.0;citrus/herbaceous/fruit tree
Duca di Salaparuta;Grillo Kados Risignolo;3.7;125;10.5;Seafood / Vegetarian / Appetizers and snacks;Italy;Terre Siciliane;Grillo;2018.0;60.0;7.0;35.0;herbaceous/fruit tree/citrus
Ca' del Bosco;Corte del Lupo Bianco;3.9;34;24.9;Pasta / Seafood / Hard and aged cheese;Italy;Curtefranca;Chardonnay;2019.0;54.0;23.0;52.0;fruit tree/citrus/herbaceous
Endrizzi;Masetto Doré Chardonnay;4.4;27;22.0;Pasta / Seafood / Hard and aged cheese;Italy;Trentino;Chardonnay;2019.0;66.0;27.0;41.0;fruit tree/wood/herbaceous
Planeta;Didacus;4.6;49;74.0;Seafood / Vegetarian / Appetizers and snacks;Italy;Menfi;Chardonnay;2018.0;70.0;7.0;33.0;wood/herbaceous/yeasts
Podere 29;Gelso Bianco Fiano;3.9;81;9.5;Seafood / Vegetarian / Appetizers and snacks;Italy;Puglia;Fiano;2019.0;64.0;0.0;38.0;tropical note/citrus/fruit tree
Tenuta di Corte Giacobbe;Vigneto Runcata Soave Superiore;4.1;102;20.79;Seafood / Vegetarian / Appetizers and snacks;Italy;Soave Superiore;Garganega;2018.0;34.0;10.0;60.0;fruit tree/herbaceous/citrus
Tiefenbrunner;Müller Thurgau;3.7;79;9.8;Seafood / Spicy foods / Vegetarian;Italy;Südtirol - Alto Adige;Müller-Thurgau;2018.0;31.0;16.0;34.0;fruit tree/citrus/herbaceous
Peter Dipoli;Voglar Sauvignon;4.1;51;22.9;Pasta / Seafood / Hard and aged cheese;Italy;Südtirol - Alto Adige;Sauvignon Blanc;2018.0;64.0;16.0;56.0;citrus/fruit tree/herbaceous
Pratello;90+10 Il Rivale;4.1;38;14.67;Pasta / Seafood / Hard and aged cheese;Italy;Lugana;Trebbiano;2019.0;39.0;11.0;50.0;fruit tree/herbaceous/citrus
Le Battistelle;Roccolo del Durlo Soave Classico;4.1;38;14.78;Seafood / Vegetarian / Appetizers and snacks;Italy;Soave Classico;Garganega;2020.0;34.0;5.0;54.0;fruit tree/herbaceous/yeasts
Coroncino;Stracacio;4.3;31;39.0;Pasta / Vegetarian / Appetizers and snacks;Italy;Verdicchio dei Castelli di Jesi;Verdicchio;2017.0;60.0;21.0;64.0;fruit tree/aged note/herbaceous
Ada Nada;Neta Sauvignon;4.0;37;13.5;Pasta / Seafood / Hard and aged cheese;Italy;Langhe;Sauvignon Blanc;2020.0;56.0;24.0;54.0;fruit tree/vegetale/citrus
Bellavista;Convento Santissima Annunciata Curtefranca;4.4;65;34.28;Pasta / Seafood / Hard and aged cheese;Italy;Franciacorta;Chardonnay;2016.0;56.0;27.0;46.0;wood/herbaceous/fruit tree
Franz Haas;Moscato Giallo Vigneti delle Dolomiti;4.0;51;23.0;Pasta / Seafood / Hard and aged cheese;Italy;Vigneti delle Dolomiti;Moscato Giallo;2019.0;61.0;25.0;55.0;citrus/fruit tree/herbaceous
di Lenardo;Pinot Grigio (Monovitigno);3.8;107;7.4;Seafood / Vegetarian / Mushrooms;Italy;Venezia Giulia;Pinot Grigio;2020.0;39.0;12.0;41.0;fruit tree/citrus/herbaceous
Baglio di Pianetto;Insolia;3.8;125;8.05;Seafood / Vegetarian / Appetizers and snacks;Italy;Terre Siciliane;Inzolia;2020.0;59.0;11.0;36.0;citrus/fruit tree/herbaceous
Erste+Neue;Pinot Bianco;3.9;39;8.92;Fatty fish (salmon, tuna, etc.) / Seafood / Sweet soft cheese;Italy;Südtirol - Alto Adige;Pinot Blanc;2020.0;37.0;0.0;57.0;citrus/fruit tree/herbaceous
Valentini;Trebbiano d'Abruzzo;4.5;586;122.98;Pasta / Vegetarian / Appetizers and snacks;Italy;Trebbiano d'Abruzzo;Trebbiano;2015.0;51.0;24.0;66.0;herbaceous/fruit tree/citrus
Doro Princic;Malvasia;4.3;28;21.89;Pasta / Seafood / Hard and aged cheese;Italy;Collio;Malvasia;2020.0;69.0;21.0;52.0;herbaceous/fruit tree/yeasts
Gravner;Breg Anfora Bianco;4.2;310;195.0;Pasta / Seafood / Hard and aged cheese;Italy;Venezia Giulia;Miscela;2006.0;;;;
Vigneti Repetto;Derthona Quadro;3.8;64;36.99;Pasta / Seafood / Hard and aged cheese;Italy;Piemonte;Timorasso;2018.0;57.0;21.0;51.0;herbaceous/citrus/fruit tree
Cottini Stile Naturale;Lugana Bianco;4.1;45;11.4;Pasta / Seafood / Hard and aged cheese;Italy;Lugana;;2019.0;61.0;18.0;48.0;fruit tree/tropical note/citrus
Filippi;Monteseroni;4.1;28;21.58;Pasta / Seafood / Hard and aged cheese;Italy;Soave;Garganega;2018.0;65.0;26.0;49.0;fruit tree/wood/herbaceous
Castello Monaci;Verdeca Salento Petraluce;3.8;139;8.2;Seafood / Vegetarian / Appetizers and snacks;Italy;Salento;Verdeca;2019.0;57.0;7.0;36.0;citrus/fruit tree/herbaceous
Col d'Orcia;Chardonnay Sant'Antimo Ghiaie Bianche;3.9;63;14.96;Pasta / Vegetarian / Appetizers and snacks;Italy;Sant'Antimo;Chardonnay;2019.0;50.0;17.0;57.0;wood/fruit tree/tropical note
De Sanctis;496 Bio;3.9;26;11.67;Pasta / Vegetarian / Appetizers and snacks;Italy;Frascati;Miscela;2019.0;46.0;20.0;64.0;fruit tree/vegetale/tropical note
Feudi di San Gregorio;Fiano Di Avellino Pietracalda;3.8;317;17.0;Seafood / Vegetarian / Appetizers and snacks;Italy;Fiano de Avellino;Fiano;2019.0;60.0;3.0;43.0;citrus/fruit tree/herbaceous
Cusumano;Angimbé (Tenuta Ficuzza);3.7;437;8.9;Seafood / Vegetarian / Appetizers and snacks;Italy;Terre Siciliane;Chardonnay;2020.0;59.0;8.0;38.0;fruit tree/citrus/herbaceous
Abbazia di Novacella (Stiftskellerei Neustift);Praepositus Grüner Veltliner;3.9;103;16.9;Pasta / Seafood / Hard and aged cheese;Italy;Südtirol - Alto Adige;Grüner Veltliner;2017.0;63.0;16.0;55.0;fruit tree/herbaceous/citrus
Marchese Raggio;Gavi;3.9;50;15.88;Pasta / Seafood / Appetizers and snacks;Italy;Gavi;Cortese;2018.0;26.0;0.0;80.0;fruit tree/herbaceous/spezie
St. Michael-Eppan;Sanct Valentin Pinot Grigio;4.3;209;24.5;Seafood / Vegetarian / Mushrooms;Italy;Südtirol - Alto Adige;Pinot Grigio;2019.0;46.0;17.0;38.0;wood/fruit tree/herbaceous
Jermann;Chardonnay;3.9;500;22.13;Pasta / Seafood / Hard and aged cheese;Italy;Venezia Giulia;Chardonnay;2019.0;60.0;25.0;51.0;fruit tree/wood/citrus
Grattamacco;Bolgheri Vermentino;4.3;139;33.32;Pasta / Vegetarian / Appetizers and snacks;Italy;Bolgheri;Vermentino;2019.0;49.0;25.0;63.0;herbaceous/fruit tree/wood
Zuani;Vigne;4.1;98;18.6;Pasta / Seafood / Hard and aged cheese;Italy;Collio;Miscela;2019.0;65.0;20.0;52.0;fruit tree/citrus/herbaceous
Bucci;Bucci Verdicchio dei Castelli di Jesi Classico Superiore;4.0;415;15.47;Pasta / Vegetarian / Appetizers and snacks;Italy;Verdicchio dei Castelli di Jesi;Verdicchio;2020.0;46.0;20.0;66.0;citrus/fruit tree/herbaceous
Klaus Lentsch;Amperg Weissburgunder;3.8;51;30.6;Fatty fish (salmon, tuna, etc.) / Seafood / Sweet soft cheese;Italy;Südtirol - Alto Adige;Weissburgunder;2018.0;37.0;0.0;61.0;fruit tree/citrus/vegetale
J. Hofstätter;Oberkerschbaum Sauvignon;4.4;42;35.18;Pasta / Seafood / Hard and aged cheese;Italy;Südtirol - Alto Adige;Sauvignon Blanc;2017.0;52.0;21.0;45.0;Floreale/fruit tree/herbaceous
Colterenzio (Schreckbichl);Lafóa Gewürztraminer;4.2;53;21.86;Pork / Fatty fish (salmon, tuna, etc.) / Spicy foods;Italy;Südtirol - Alto Adige;Gewürztraminer;2019.0;70.0;34.0;37.0;herbaceous/fruit tree/tropical note
Weingut Tenuta Schweitzer;Tschaupp Chardonnay;3.9;33;19.9;Pasta / Seafood / Hard and aged cheese;Italy;Südtirol - Alto Adige;Chardonnay;2016.0;57.0;20.0;54.0;Floreale/herbaceous/citrus
Rivera;Preludio No. 1 Chardonnay;3.8;127;7.4;Seafood / Vegetarian / Appetizers and snacks;Italy;Castel del Monte;Chardonnay;2020.0;58.0;10.0;34.0;fruit tree/wood/citrus
Cantine Pellegrino;Dianthà;4.0;203;8.8;Seafood / Vegetarian / Appetizers and snacks;Italy;Terre Siciliane;Miscela;2019.0;55.0;13.0;32.0;citrus/fruit tree/tropical note
Falesco;Poggio dei Gelsi Est!Est!Est! di Montefiascone;3.8;160;7.89;Pasta / Vegetarian / Appetizers and snacks;Italy;Est! Est!! Est!!! di Montefiascone;Miscela;2020.0;42.0;23.0;64.0;fruit tree/citrus/herbaceous
Gaja;Idda Bianco;3.9;152;34.9;Seafood / Vegetarian / Appetizers and snacks;Italy;Sicilia;Carricante;2020.0;57.0;7.0;46.0;herbaceous/citrus/fruit tree
Marco Felluga;Russiz Superiore Sauvignon Collio;3.9;45;17.1;Pasta / Seafood / Hard and aged cheese;Italy;Collio;Sauvignon Blanc;2020.0;62.0;25.0;53.0;citrus/fruit tree/herbaceous
Gorgo;Custoza;3.8;119;7.07;Pasta / Seafood / Hard and aged cheese;Italy;Bianco di Custoza;Miscela;2020.0;53.0;21.0;50.0;fruit tree/herbaceous/citrus
Strasserhof;Sylvaner;3.9;52;18.46;Pasta / Seafood / Hard and aged cheese;Italy;Valle Isarco;Sylvaner;2019.0;57.0;22.0;54.0;fruit tree/citrus/herbaceous
Pavese Ermes;Blanc de Morgex et de la Salle;4.0;298;25.6;Pasta / Seafood / Hard and aged cheese;Italy;Valle d'Aosta;Prié;2019.0;58.0;16.0;57.0;citrus/fruit tree/herbaceous
Stroblhof;Strahler Pinot Bianco;3.8;55;19.3;Fatty fish (salmon, tuna, etc.) / Seafood / Sweet soft cheese;Italy;Südtirol - Alto Adige;Pinot Blanc;2019.0;39.0;0.0;57.0;fruit tree/citrus/yeasts
Tommasi;Il Sestante Lugana;3.8;99;8.99;Pasta / Seafood / Hard and aged cheese;Italy;Lugana;Trebbiano;2020.0;58.0;24.0;49.0;fruit tree/tropical note/citrus
Ricasoli;Torricella;3.8;369;12.9;Pasta / Vegetarian / Appetizers and snacks;Italy;Toscana;Chardonnay;2017.0;45.0;25.0;68.0;wood/citrus/fruit tree
COS;Ramì Blanco;4.0;207;17.6;Seafood / Vegetarian / Appetizers and snacks;Italy;Terre Siciliane;Inzolia;2020.0;62.0;6.0;31.0;citrus/herbaceous/fruit tree
Lvnae;Vermentino (Etichetta Nera/Black Label);4.0;142;15.29;Pasta / Seafood / Hard and aged cheese;Italy;Colli di Luni;Vermentino;2020.0;62.0;24.0;53.0;fruit tree/citrus/herbaceous
Bucci;Villa Bucci Riserva;4.1;192;44.88;Pasta / Vegetarian / Appetizers and snacks;Italy;Verdicchio dei Castelli di Jesi Riserva;Verdicchio;2017.0;50.0;20.0;64.0;herbaceous/fruit tree/citrus
Vigneti Reale;Blasi Chardonnay;3.8;28;7.6;Seafood / Vegetarian / Appetizers and snacks;Italy;Salento;Chardonnay;2020.0;67.0;20.0;21.0;herbaceous/tropical note
Spadafora;Schietto Chardonnay;3.8;58;20.48;Seafood / Vegetarian / Appetizers and snacks;Italy;Terre Siciliane;Chardonnay;2013.0;62.0;12.0;25.0;wood/yeasts/herbaceous
Elena Walch;Beyond the Clouds;4.2;347;105.0;Pasta / Seafood / Hard and aged cheese;Italy;Südtirol - Alto Adige;Chardonnay;2014.0;65.0;26.0;48.0;wood/fruit tree/tropical note
Casa di Grazia;Zahara;3.8;28;13.0;Seafood / Vegetarian / Appetizers and snacks;Italy;Sicilia;Grillo;2018.0;59.0;11.0;34.0;tropical note/citrus/herbaceous
St. Michael-Eppan;Schulthauser Weissburgunder (Pinot Bianco);3.9;458;13.5;Fatty fish (salmon, tuna, etc.) / Seafood / Sweet soft cheese;Italy;Südtirol - Alto Adige;Weissburgunder;2020.0;45.0;0.0;59.0;fruit tree/citrus/herbaceous
La Colombera - Piercarlo Semino;Derthona;3.9;39;15.9;Pasta / Seafood / Hard and aged cheese;Italy;Colli Tortonesi;Timorasso;2020.0;64.0;20.0;51.0;herbaceous/fruit tree/citrus
Donnafugata;Sicilia Damarino;3.9;111;9.68;Seafood / Vegetarian / Appetizers and snacks;Italy;Sicilia;Miscela;2021.0;48.0;15.0;40.0;fruit tree/citrus/herbaceous
Villa Diamante;Vigna della Congregazione Fiano di Avellino;4.2;53;39.9;Seafood / Vegetarian / Appetizers and snacks;Italy;Fiano de Avellino;Fiano;2018.0;64.0;1.0;41.0;herbaceous/fruit tree/citrus
Vodopivec;Vitovska;4.2;59;54.0;Pasta / Seafood / Hard and aged cheese;Italy;Venezia Giulia;Vitovska;2017.0;63.0;20.0;51.0;citrus/herbaceous/fruit tree
Pfitscher;Sauvignon Blanc Riserva Mathias;4.2;25;32.48;Pasta / Seafood / Hard and aged cheese;Italy;Südtirol - Alto Adige;Sauvignon Blanc;2018.0;55.0;12.0;55.0;tropical note/fruit tree/herbaceous
Alberto Longo;Le Fossette;4.0;44;12.9;Seafood / Vegetarian / Appetizers and snacks;Italy;Puglia;Falanghina;2020.0;66.0;6.0;30.0;citrus/fruit tree/herbaceous
Guado al Melo;Criseo;3.8;38;19.8;na / na / na;Italy;Bolgheri;Vermentino;2019.0;;;;
Tiefenbrunner;Turmhof Sauvignon Blanc;3.9;153;16.8;Pasta / Seafood / Hard and aged cheese;Italy;Südtirol - Alto Adige;Sauvignon Blanc;2017.0;58.0;17.0;51.0;vegetale/citrus/fruit tree
Vigneti Massa;Derthona Montecitorio;4.1;94;41.05;Pasta / Seafood / Hard and aged cheese;Italy;Piemonte;Timorasso;2017.0;65.0;22.0;52.0;herbaceous/fruit tree/citrus
Monteraponi;Trebbiano Colli della Toscana Centrale;4.0;31;89.0;Pasta / Vegetarian / Appetizers and snacks;Italy;Colli della Toscana Centrale;Trebbiano Toscano;2019.0;49.0;20.0;66.0;fruit tree/herbaceous/yeasts
St. Michael-Eppan;Sanct Valentin Pinot Grigio;4.2;542;24.9;Seafood / Vegetarian / Mushrooms;Italy;Südtirol - Alto Adige;Pinot Grigio;2018.0;46.0;17.0;38.0;wood/fruit tree/herbaceous
Primosic;Ribolla di Oslavia Riserva;4.2;97;42.0;Pasta / Seafood / Hard and aged cheese;Italy;Friuli-Venezia Giulia;Ribolla Gialla;2017.0;67.0;26.0;48.0;citrus/fruit tree/herbaceous
Vigneti Massa;Terra Piccolo Derthona;3.7;73;18.36;Pasta / Seafood / Hard and aged cheese;Italy;Colli Tortonesi;Timorasso;2019.0;56.0;19.0;59.0;fruit tree/citrus/herbaceous
Cesconi;Olivar;4.3;106;26.98;Pasta / Seafood / Hard and aged cheese;Italy;Vigneti delle Dolomiti;Miscela;2017.0;67.0;27.0;44.0;wood/fruit tree/citrus
Cà Maiol;Prestige Lugana;4.1;64;11.9;Pasta / Seafood / Hard and aged cheese;Italy;Lugana;Trebbiano;2021.0;56.0;23.0;50.0;fruit tree/citrus/herbaceous
Pala;I Fiori Vermentino;3.8;160;9.31;Seafood / Vegetarian / Appetizers and snacks;Italy;Vermentino di Sardegna;Vermentino;2020.0;60.0;7.0;35.0;fruit tree/citrus/herbaceous
